tipo_accion,tipo_usuario,nombre_tipo_usuario,tiempo_llegada,tiempo_espera,tiempo_servicio,tiempo_sistema,cajero,inicio_servicio,fin_servicio,replica
pago,0,Rápido,75.39575585499772,0.0,4.782929130419008,4.782929130419008,2,75.39575585499772,80.17868498541672,1
pago,1,Normal,75.76625007117256,4.412434914244159,0.5527613663794193,4.965196280623578,2,80.17868498541672,80.73144635179614,1
pago,3,Muy lento,76.64650770548265,4.084938646313489,7.6547247238220235,11.739663370135514,2,80.73144635179614,88.38617107561817,1
retiro,2,Lento,82.24618613310076,0.0,4.948209873364535,4.948209873364535,0,82.24618613310076,87.1943960064653,1
retiro,0,Rápido,82.28236144522235,0.0,0.3306366418616322,0.3306366418616322,1,82.28236144522235,82.61299808708398,1
retiro,0,Rápido,82.45252665480032,0.16047143228365712,0.5569629226702442,0.7174343549539013,1,82.61299808708398,83.16996100975422,1
retiro,1,Normal,84.83856536205732,0.0,0.28905863140717736,0.28905863140717736,1,84.83856536205732,85.1276239934645,1
pago,0,Rápido,82.29061189178753,6.0955591838306304,14.701733742902231,20.79729292673286,2,88.38617107561817,103.0879048185204,1
retiro,1,Normal,90.48755565398847,0.0,0.5530963476951454,0.5530963476951454,0,90.48755565398847,91.04065200168361,1
retiro,3,Muy lento,98.32357852237408,0.0,2.454413316695386,2.454413316695386,0,98.32357852237408,100.77799183906946,1
pago,0,Rápido,102.4029622144791,0.6849426040412965,0.09273648685754629,0.7776790908988428,2,103.0879048185204,103.18064130537795,1
pago,3,Muy lento,102.08606384530093,1.0945774600770193,7.815175136705516,8.909752596782536,2,103.18064130537795,110.99581644208347,1
retiro,0,Rápido,104.81886668085178,0.0,0.074012255319409,0.074012255319409,0,104.81886668085178,104.89287893617119,1
retiro,1,Normal,105.21919658973341,0.0,1.4721682503650038,1.4721682503650038,0,105.21919658973341,106.69136484009842,1
retiro,1,Normal,107.89106884986649,0.0,0.34918876240866875,0.34918876240866875,0,107.89106884986649,108.24025761227516,1
retiro,1,Normal,108.84190902043686,0.0,0.46206380667944474,0.46206380667944474,0,108.84190902043686,109.3039728271163,1
retiro,1,Normal,110.49363179855547,0.0,0.6468041701849107,0.6468041701849107,0,110.49363179855547,111.14043596874038,1
pago,3,Muy lento,109.29403175356268,1.7017846885207888,7.351321914699496,9.053106603220286,2,110.99581644208347,118.34713835678296,1
retiro,3,Muy lento,111.93991454674189,0.0,3.6216120058351753,3.6216120058351753,0,111.93991454674189,115.56152655257706,1
retiro,2,Lento,117.86733568884249,0.0,0.4767421248573849,0.4767421248573849,0,117.86733568884249,118.34407781369987,1
pago,0,Rápido,113.30571504376721,5.0414233130157555,2.7015277223913086,7.742951035407064,2,118.34713835678296,121.04866607917427,1
pago,3,Muy lento,114.66206533416997,6.386600745004301,7.0838769828921375,13.470477727896439,2,121.04866607917427,128.13254306206642,1
retiro,3,Muy lento,125.20182357638105,0.0,5.726585473047206,5.726585473047206,0,125.20182357638105,130.92840904942824,1
retiro,1,Normal,125.76759382028524,0.0,1.8129239857623436,1.8129239857623436,1,125.76759382028524,127.58051780604758,1
retiro,3,Muy lento,127.62882308225255,0.0,2.35379656483592,2.35379656483592,1,127.62882308225255,129.98261964708848,1
pago,3,Muy lento,120.07827250021195,8.054270561854466,6.951260812778534,15.005531374633,2,128.13254306206642,135.08380387484496,1
retiro,2,Lento,132.72189316613907,0.0,0.8313051568053453,0.8313051568053453,0,132.72189316613907,133.5531983229444,1
pago,1,Normal,136.23401764380012,0.0,2.6075443002184127,2.6075443002184127,2,136.23401764380012,138.84156194401854,1
retiro,1,Normal,138.21632317528554,0.0,0.598401648144222,0.598401648144222,0,138.21632317528554,138.81472482342977,1
pago,2,Lento,144.90258381880952,0.0,9.023268046965976,9.023268046965976,2,144.90258381880952,153.92585186577548,1
retiro,2,Lento,146.01792592308624,0.0,4.2079200430014225,4.2079200430014225,0,146.01792592308624,150.22584596608766,1
retiro,1,Normal,150.53251438371026,0.0,0.11791583765103995,0.11791583765103995,0,150.53251438371026,150.6504302213613,1
retiro,1,Normal,150.60433531937386,0.0,2.8009368298107598,2.8009368298107598,1,150.60433531937386,153.4052721491846,1
retiro,3,Muy lento,153.34019498362773,0.0,1.6441279745907214,1.6441279745907214,0,153.34019498362773,154.98432295821846,1
pago,1,Normal,153.4482664392709,0.47758542650458935,6.275323599755151,6.75290902625974,2,153.92585186577548,160.20117546553064,1
retiro,3,Muy lento,157.89237552328922,0.0,1.5962399225330925,1.5962399225330925,0,157.89237552328922,159.48861544582232,1
pago,2,Lento,154.79400317579862,5.407172289732017,2.59821895076554,8.005391240497557,2,160.20117546553064,162.79939441629617,1
retiro,1,Normal,164.80240753469357,0.0,0.34878644598435254,0.34878644598435254,0,164.80240753469357,165.15119398067793,1
retiro,3,Muy lento,165.34329454139814,0.0,6.017791059627398,6.017791059627398,0,165.34329454139814,171.36108560102554,1
retiro,3,Muy lento,167.60967355581084,0.0,0.17651789781636826,0.17651789781636826,1,167.60967355581084,167.78619145362723,1
pago,2,Lento,171.55350721446257,0.0,3.708620992630575,3.708620992630575,2,171.55350721446257,175.26212820709316,1
retiro,0,Rápido,171.7151147367018,0.0,0.17578299094250643,0.17578299094250643,0,171.7151147367018,171.8908977276443,1
retiro,0,Rápido,174.679896866839,0.0,0.09573123742522043,0.09573123742522043,0,174.679896866839,174.7756281042642,1
retiro,0,Rápido,174.92169821131324,0.0,1.4399992886577098,1.4399992886577098,0,174.92169821131324,176.36169749997094,1
pago,2,Lento,174.93867200089232,0.3234562062008308,3.8724011926050044,4.195857398805835,2,175.26212820709316,179.13452939969815,1
pago,0,Rápido,175.43206365668107,3.702465743017086,1.525496453518389,5.227962196535476,2,179.13452939969815,180.66002585321655,1
pago,3,Muy lento,179.19221189672015,1.4678139564964,8.851918615907039,10.319732572403439,2,180.66002585321655,189.5119444691236,1
retiro,1,Normal,188.74290218077195,0.0,1.4066106695071943,1.4066106695071943,0,188.74290218077195,190.14951285027914,1
pago,3,Muy lento,187.41214141482047,2.0998030543031234,3.281069987269546,5.38087304157267,2,189.5119444691236,192.79301445639314,1
pago,1,Normal,190.9277099157854,1.865304540607724,1.1395987162290724,3.0049032568367964,2,192.79301445639314,193.9326131726222,1
pago,1,Normal,192.22263278895184,1.70998038367037,6.704134657693247,8.414115041363617,2,193.9326131726222,200.63674783031547,1
retiro,0,Rápido,194.95869189802144,0.0,0.7429743659698858,0.7429743659698858,0,194.95869189802144,195.70166626399134,1
retiro,2,Lento,195.1187578234953,0.0,5.262411936323813,5.262411936323813,1,195.1187578234953,200.3811697598191,1
retiro,2,Lento,195.6622945821391,0.03937168185223072,3.213806131622497,3.2531778134747276,0,195.70166626399134,198.91547239561385,1
retiro,3,Muy lento,197.66025361594134,1.2552187796725036,9.80990988281059,11.065128662483094,0,198.91547239561385,208.72538227842443,1
pago,1,Normal,201.31041988555694,0.0,0.506749767019381,0.506749767019381,2,201.31041988555694,201.81716965257633,1
retiro,1,Normal,204.00954823182724,0.0,0.0573553903472685,0.0573553903472685,1,204.00954823182724,204.0669036221745,1
retiro,2,Lento,207.99064766596848,0.0,0.34348577007768405,0.34348577007768405,1,207.99064766596848,208.33413343604616,1
pago,1,Normal,211.2889565275805,0.0,2.0622638059548697,2.0622638059548697,2,211.2889565275805,213.35122033353537,1
retiro,2,Lento,216.23837643384772,0.0,3.600949988352609,3.600949988352609,0,216.23837643384772,219.83932642220032,1
pago,1,Normal,216.77612932960253,0.0,0.47779653626556684,0.47779653626556684,2,216.77612932960253,217.2539258658681,1
retiro,1,Normal,217.65829954482894,0.0,1.2335007487483307,1.2335007487483307,1,217.65829954482894,218.89180029357726,1
retiro,0,Rápido,218.29648647134115,0.5953138222361076,0.19723875522097029,0.7925525774570779,1,218.89180029357726,219.08903904879824,1
retiro,1,Normal,223.58312245036493,0.0,2.029371007326668,2.029371007326668,0,223.58312245036493,225.61249345769158,1
retiro,1,Normal,224.8562327366142,0.0,6.987391384624492,6.987391384624492,1,224.8562327366142,231.8436241212387,1
retiro,2,Lento,230.3580891136678,0.0,1.3421026257016127,1.3421026257016127,0,230.3580891136678,231.70019173936942,1
pago,3,Muy lento,233.13856777694144,0.0,8.784591559619042,8.784591559619042,2,233.13856777694144,241.92315933656047,1
retiro,2,Lento,234.10250103661636,0.0,7.860460615040707,7.860460615040707,0,234.10250103661636,241.96296165165705,1
retiro,1,Normal,235.2521511048726,0.0,4.509429572496957,4.509429572496957,1,235.2521511048726,239.76158067736958,1
retiro,3,Muy lento,236.90943360718128,2.8521470701882947,12.018721178870948,14.870868249059242,1,239.76158067736958,251.78030185624053,1
pago,1,Normal,241.59608095591,0.3270783806504767,0.3414926387324896,0.6685710193829663,2,241.92315933656047,242.26465197529296,1
retiro,1,Normal,241.16879437596847,0.7941672756885794,2.078929152602881,2.8730964282914604,0,241.96296165165705,244.04189080425994,1
pago,2,Lento,236.55236404438074,5.712287930912225,12.71558732913907,18.427875260051295,2,242.26465197529296,254.98023930443205,1
retiro,1,Normal,243.73440938020698,0.307481424052952,6.477026133297394,6.784507557350346,0,244.04189080425994,250.51891693755732,1
retiro,3,Muy lento,254.90516899063562,0.0,1.5465679324484836,1.5465679324484836,0,254.90516899063562,256.4517369230841,1
pago,3,Muy lento,237.92584723605128,17.054392068380764,3.0445445382493084,20.098936606630073,2,254.98023930443205,258.02478384268136,1
retiro,3,Muy lento,257.69245281891835,0.0,1.874627090994867,1.874627090994867,0,257.69245281891835,259.5670799099132,1
pago,3,Muy lento,253.95604846922413,4.06873537345723,2.0014827229460392,6.070218096403269,2,258.02478384268136,260.0262665656274,1
retiro,0,Rápido,259.1132333784198,0.0,0.25313735158412953,0.25313735158412953,1,259.1132333784198,259.36637073000395,1
pago,3,Muy lento,258.2843082774779,1.7419582881494762,0.7317973319357987,2.473755620085275,2,260.0262665656274,260.7580638975632,1
retiro,3,Muy lento,264.7782290299318,0.0,0.9272480482268212,0.9272480482268212,0,264.7782290299318,265.70547707815865,1
retiro,2,Lento,266.24427860461805,0.0,0.869502633285939,0.869502633285939,0,266.24427860461805,267.113781237904,1
retiro,0,Rápido,268.223814863968,0.0,1.1948535525296826,1.1948535525296826,0,268.223814863968,269.4186684164977,1
retiro,2,Lento,270.4240311002833,0.0,2.2413038953508937,2.2413038953508937,0,270.4240311002833,272.66533499563417,1
retiro,1,Normal,278.89348584883817,0.0,3.069262708029849,3.069262708029849,0,278.89348584883817,281.962748556868,1
pago,1,Normal,280.2969496290971,0.0,1.3713851304773141,1.3713851304773141,2,280.2969496290971,281.66833475957446,1
retiro,1,Normal,280.4511171038448,0.0,0.5331976929450924,0.5331976929450924,1,280.4511171038448,280.9843147967899,1
pago,3,Muy lento,285.2476769538328,0.0,0.5787872477936086,0.5787872477936086,2,285.2476769538328,285.82646420162644,1
retiro,0,Rápido,285.35027963903667,0.0,0.10671565836921358,0.10671565836921358,0,285.35027963903667,285.4569952974059,1
pago,3,Muy lento,286.2641804893783,0.0,2.0494528547583655,2.0494528547583655,2,286.2641804893783,288.3136333441367,1
pago,2,Lento,287.6432631571018,0.670370187034905,6.459865576016417,7.1302357630513225,2,288.3136333441367,294.7734989201531,1
retiro,1,Normal,289.39537191867,0.0,1.4490621081039912,1.4490621081039912,0,289.39537191867,290.84443402677397,1
pago,1,Normal,291.24630216434554,3.5271967558075517,1.9931568124755947,5.520353568283147,2,294.7734989201531,296.7666557326287,1
pago,1,Normal,292.61283870607093,4.1538170265577605,1.9542812015976818,6.108098228155442,2,296.7666557326287,298.72093693422636,1
retiro,1,Normal,299.29590435203465,0.0,4.659166663738891,4.659166663738891,0,299.29590435203465,303.95507101577357,1
retiro,3,Muy lento,299.7104970846488,0.0,1.9067817548190986,1.9067817548190986,1,299.7104970846488,301.61727883946793,1
retiro,1,Normal,299.79090928261144,1.8263695568564913,4.977476963261225,6.803846520117716,1,301.61727883946793,306.59475580272914,1
retiro,1,Normal,306.0462084496995,0.0,1.7558168661291313,1.7558168661291313,0,306.0462084496995,307.80202531582864,1
pago,3,Muy lento,307.93085093005163,0.0,0.8707477646666876,0.8707477646666876,2,307.93085093005163,308.80159869471834,1
retiro,1,Normal,307.9504314732598,0.0,7.945601441157614,7.945601441157614,0,307.9504314732598,315.89603291441745,1
pago,2,Lento,310.83889423338076,0.0,5.5261728647641455,5.5261728647641455,2,310.83889423338076,316.3650670981449,1
retiro,1,Normal,314.9387836866107,0.0,0.5206655323829134,0.5206655323829134,1,314.9387836866107,315.4594492189936,1
pago,2,Lento,313.46202510454293,2.90304199360196,1.6222156658742297,4.525257659476189,2,316.3650670981449,317.98728276401914,1
retiro,1,Normal,317.7109336100825,0.0,3.97123130378671,3.97123130378671,0,317.7109336100825,321.68216491386926,1
pago,3,Muy lento,326.63136406969346,0.0,0.5367389628375207,0.5367389628375207,2,326.63136406969346,327.168103032531,1
retiro,3,Muy lento,333.75803737339623,0.0,0.32599985137720655,0.32599985137720655,0,333.75803737339623,334.08403722477345,1
pago,0,Rápido,333.9033354985642,0.0,0.34879450233965403,0.34879450233965403,2,333.9033354985642,334.2521300009039,1
retiro,1,Normal,338.7387408130141,0.0,1.146813236301311,1.146813236301311,0,338.7387408130141,339.8855540493154,1
retiro,1,Normal,338.7515353068556,0.0,0.05690060367654118,0.05690060367654118,1,338.7515353068556,338.8084359105321,1
retiro,1,Normal,339.3267970097937,0.0,0.9557245890646644,0.9557245890646644,1,339.3267970097937,340.2825215988584,1
retiro,2,Lento,340.8225277020425,0.0,0.5285136848040053,0.5285136848040053,0,340.8225277020425,341.35104138684653,1
retiro,0,Rápido,341.1680215000012,0.0,0.13258376503559963,0.13258376503559963,1,341.1680215000012,341.3006052650368,1
pago,1,Normal,347.4005090719835,0.0,1.5597601130908532,1.5597601130908532,2,347.4005090719835,348.96026918507437,1
retiro,2,Lento,351.36830682655506,0.0,6.393964502850155,6.393964502850155,0,351.36830682655506,357.7622713294052,1
retiro,2,Lento,357.26148742079727,0.0,1.0894517191888413,1.0894517191888413,1,357.26148742079727,358.3509391399861,1
retiro,1,Normal,357.8249222624579,0.0,4.101411509545491,4.101411509545491,0,357.8249222624579,361.9263337720034,1
retiro,3,Muy lento,359.6179699364249,0.0,2.9275384216638587,2.9275384216638587,1,359.6179699364249,362.5455083580888,1
retiro,1,Normal,362.23302620386585,0.0,6.388745883366233,6.388745883366233,0,362.23302620386585,368.6217720872321,1
retiro,0,Rápido,362.30286158100347,0.24264677708532645,0.6484263733756476,0.891073150460974,1,362.5455083580888,363.1939347314644,1
retiro,2,Lento,363.06706328378465,0.12687144767977543,0.04448399850817862,0.17135544618795406,1,363.1939347314644,363.2384187299726,1
retiro,3,Muy lento,363.60456244765965,0.0,2.8261864721858667,2.8261864721858667,1,363.60456244765965,366.4307489198455,1
retiro,1,Normal,366.56346263211043,0.0,2.300656005875421,2.300656005875421,1,366.56346263211043,368.8641186379858,1
retiro,1,Normal,369.7608999620091,0.0,4.808888767425832,4.808888767425832,0,369.7608999620091,374.56978872943495,1
retiro,3,Muy lento,369.8935329279858,0.0,4.584332607165303,4.584332607165303,1,369.8935329279858,374.4778655351511,1
pago,0,Rápido,374.1661203261439,0.0,3.3850739974325554,3.3850739974325554,2,374.1661203261439,377.55119432357645,1
retiro,2,Lento,373.7743571802781,0.7035083548730086,3.9702704199740464,4.6737787748470545,1,374.4778655351511,378.44813595512517,1
retiro,3,Muy lento,372.8915644512259,1.6782242782090293,8.328506722598554,10.006731000807584,0,374.56978872943495,382.8982954520335,1
retiro,0,Rápido,378.05193972478514,0.39619623034002416,0.06508336049464515,0.4612795908346693,1,378.44813595512517,378.51321931561984,1
retiro,2,Lento,377.7504143674982,0.7628049481216408,0.17832263182134253,0.9411275799429833,1,378.51321931561984,378.6915419474412,1
retiro,0,Rápido,379.28482252401307,0.0,2.695620825153812,2.695620825153812,1,379.28482252401307,381.9804433491669,1
pago,1,Normal,380.12103615712823,0.0,5.244715772485697,5.244715772485697,2,380.12103615712823,385.3657519296139,1
retiro,1,Normal,381.3131467747335,0.667296574433351,1.6691152182174378,2.3364117926507886,1,381.9804433491669,383.6495585673843,1
pago,0,Rápido,386.19194708644676,0.0,0.6027524593020107,0.6027524593020107,2,386.19194708644676,386.79469954574876,1
pago,0,Rápido,386.71957996305434,0.07511958269441266,3.5810184808142465,3.656138063508659,2,386.79469954574876,390.375718026563,1
retiro,1,Normal,391.0492793673444,0.0,0.3530642293565728,0.3530642293565728,0,391.0492793673444,391.402343596701,1
retiro,0,Rápido,391.89674044064566,0.0,0.2073526491248754,0.2073526491248754,0,391.89674044064566,392.1040930897705,1
retiro,3,Muy lento,398.2372254433665,0.0,0.4947784130819132,0.4947784130819132,0,398.2372254433665,398.73200385644844,1
retiro,1,Normal,399.2043516580831,0.0,1.08542034417834,1.08542034417834,0,399.2043516580831,400.28977200226143,1
retiro,2,Lento,400.2981092133066,0.0,1.2621519779006687,1.2621519779006687,0,400.2981092133066,401.56026119120725,1
retiro,0,Rápido,401.29337127508416,0.0,0.5112357462078904,0.5112357462078904,1,401.29337127508416,401.80460702129204,1
pago,3,Muy lento,402.33976500647617,0.0,1.9424033333811825,1.9424033333811825,2,402.33976500647617,404.2821683398574,1
pago,2,Lento,402.3705545841077,1.91161375574967,6.868806830853902,8.780420586603572,2,404.2821683398574,411.15097517071126,1
retiro,1,Normal,405.44677858954674,0.0,5.110521113776585,5.110521113776585,0,405.44677858954674,410.55729970332334,1
retiro,3,Muy lento,406.45174883459043,0.0,1.6542856418448257,1.6542856418448257,1,406.45174883459043,408.10603447643524,1
retiro,3,Muy lento,406.95422828023715,1.1518061961980948,1.9640231394830614,3.1158293356811564,1,408.10603447643524,410.0700576159183,1
retiro,1,Normal,410.3175475367178,0.0,0.30785231169735305,0.30785231169735305,1,410.3175475367178,410.62539984841516,1
retiro,0,Rápido,410.67632442130974,0.0,0.994259603690315,0.994259603690315,0,410.67632442130974,411.67058402500004,1
retiro,3,Muy lento,412.98115940851227,0.0,1.4271103865260815,1.4271103865260815,0,412.98115940851227,414.40826979503834,1
pago,1,Normal,413.75826911602326,0.0,8.301013412355946,8.301013412355946,2,413.75826911602326,422.0592825283792,1
retiro,2,Lento,414.0114493339269,0.0,2.280905031110699,2.280905031110699,1,414.0114493339269,416.2923543650376,1
retiro,0,Rápido,414.4083960094471,0.0,0.7996396182241572,0.7996396182241572,0,414.4083960094471,415.2080356276712,1
retiro,0,Rápido,414.9373425844877,0.2706930431835417,0.22516299318637878,0.4958560363699205,0,415.2080356276712,415.4331986208576,1
retiro,1,Normal,421.3664380900096,0.0,2.529236757770475,2.529236757770475,0,421.3664380900096,423.89567484778007,1
pago,2,Lento,419.5536667417297,2.5056157866494573,10.856104587142665,13.361720373792123,2,422.0592825283792,432.91538711552187,1
retiro,3,Muy lento,430.15262766456715,0.0,1.201328951039066,1.201328951039066,0,430.15262766456715,431.3539566156062,1
pago,3,Muy lento,427.9508564762077,4.964530639314148,0.5135019428305313,5.47803258214468,2,432.91538711552187,433.4288890583524,1
retiro,2,Lento,433.18965205730774,0.0,2.656220696111467,2.656220696111467,0,433.18965205730774,435.8458727534192,1
retiro,1,Normal,434.8830006107337,0.0,2.1007568707376936,2.1007568707376936,1,434.8830006107337,436.9837574814714,1
retiro,0,Rápido,435.7410784838138,0.1047942696054065,0.8602675442617337,0.9650618138671402,0,435.8458727534192,436.7061402976809,1
pago,3,Muy lento,437.52410178103565,0.0,8.878282181799865,8.878282181799865,2,437.52410178103565,446.40238396283553,1
retiro,0,Rápido,444.12276791059014,0.0,1.308472293267447,1.308472293267447,0,444.12276791059014,445.4312402038576,1
pago,2,Lento,443.774453234291,2.627930728544527,0.7472224240856422,3.375153152630169,2,446.40238396283553,447.14960638692116,1
pago,2,Lento,447.69413891144865,0.0,3.5405862266664903,3.5405862266664903,2,447.69413891144865,451.23472513811515,1
retiro,1,Normal,448.1107587982299,0.0,1.9498589520067855,1.9498589520067855,0,448.1107587982299,450.06061775023664,1
retiro,2,Lento,452.18395320416346,0.0,1.8387041006345508,1.8387041006345508,0,452.18395320416346,454.02265730479803,1
pago,2,Lento,458.590338648551,0.0,2.6394753501255845,2.6394753501255845,2,458.590338648551,461.22981399867655,1
pago,1,Normal,458.7637803922703,2.4660336064062562,13.085992812051089,15.552026418457345,2,461.22981399867655,474.3158068107276,1
retiro,3,Muy lento,463.30023688173156,0.0,10.940674053514464,10.940674053514464,0,463.30023688173156,474.240910935246,1
retiro,1,Normal,463.4351645717377,0.0,0.6352483866086046,0.6352483866086046,1,463.4351645717377,464.0704129583463,1
retiro,3,Muy lento,463.4402925861236,0.6301203722227342,0.5472999885462279,1.177420360768962,1,464.0704129583463,464.61771294689254,1
retiro,2,Lento,471.2144431173304,0.0,1.3856210558980804,1.3856210558980804,1,471.2144431173304,472.6000641732285,1
pago,2,Lento,458.90410730678997,15.411699503937655,9.059060492612787,24.47075999655044,2,474.3158068107276,483.3748673033404,1
retiro,0,Rápido,476.2403344312371,0.0,3.6570228254670996,3.6570228254670996,0,476.2403344312371,479.8973572567042,1
retiro,1,Normal,5.216458648496911,0.0,4.443917817818377,4.443917817818377,0,5.216458648496911,9.660376466315288,2
retiro,1,Normal,6.8000343220642545,0.0,0.47251795747686154,0.47251795747686154,1,6.8000343220642545,7.272552279541116,2
pago,3,Muy lento,11.915544740514378,0.0,4.834975954479352,4.834975954479352,2,11.915544740514378,16.750520694993728,2
retiro,3,Muy lento,17.505271951978635,0.0,1.0409846997609242,1.0409846997609242,0,17.505271951978635,18.546256651739558,2
pago,0,Rápido,17.847533958116358,0.0,1.122615144488605,1.122615144488605,2,17.847533958116358,18.970149102604964,2
pago,3,Muy lento,29.308369222152223,0.0,6.5266414328323785,6.5266414328323785,2,29.308369222152223,35.8350106549846,2
retiro,1,Normal,34.047947777017754,0.0,0.5805147781360261,0.5805147781360261,0,34.047947777017754,34.62846255515378,2
retiro,0,Rápido,34.33762255127856,0.0,2.415032779734933,2.415032779734933,1,34.33762255127856,36.75265533101349,2
pago,3,Muy lento,52.80139100099085,0.0,19.684493821500972,19.684493821500972,2,52.80139100099085,72.48588482249181,2
retiro,1,Normal,58.13267593397629,0.0,1.3092064276389677,1.3092064276389677,0,58.13267593397629,59.44188236161526,2
retiro,0,Rápido,60.38591211503438,0.0,0.7832157367713635,0.7832157367713635,0,60.38591211503438,61.16912785180574,2
retiro,2,Lento,61.56240668671054,0.0,0.08352961832439731,0.08352961832439731,0,61.56240668671054,61.64593630503494,2
retiro,1,Normal,63.4827703345909,0.0,3.5583981799333912,3.5583981799333912,0,63.4827703345909,67.04116851452429,2
retiro,2,Lento,63.925040919694595,0.0,7.920428160622903,7.920428160622903,1,63.925040919694595,71.8454690803175,2
retiro,3,Muy lento,64.87468182607073,2.16648668845356,3.9524769033508096,6.11896359180437,0,67.04116851452429,70.9936454178751,2
retiro,1,Normal,67.52561562694407,3.468029790931027,1.5112843366799091,4.979314127610936,0,70.9936454178751,72.50492975455501,2
retiro,2,Lento,70.55307483058809,1.292394249729412,0.015933096278419673,1.3083273460078317,1,71.8454690803175,71.86140217659592,2
retiro,3,Muy lento,70.34893151910062,1.5124706574952995,6.525038660458154,8.037509317953454,1,71.86140217659592,78.38644083705407,2
pago,2,Lento,60.405993598794865,12.079891223696947,4.177637365099051,16.257528588796,2,72.48588482249181,76.66352218759086,2
pago,3,Muy lento,57.18493563715155,19.47858655043931,18.154919150419406,37.63350570085872,2,76.66352218759086,94.81844133801026,2
retiro,1,Normal,82.46569936588473,0.0,0.14931273626711375,0.14931273626711375,0,82.46569936588473,82.61501210215185,2
retiro,1,Normal,83.67646062706494,0.0,1.4231507488183435,1.4231507488183435,0,83.67646062706494,85.09961137588328,2
retiro,1,Normal,92.35644351437983,0.0,0.022371629942670505,0.022371629942670505,0,92.35644351437983,92.3788151443225,2
